corpus_id,method,role,model_id,packet_id,target_flaw,target_flag,status,detected,serious_error_flags
goemotions,domain,domain,llama3.1:8b,PKT_01c8d1f29e51e32a,counterevidence_loss,lost_negative_case,valid,True,contextual_flattening;lost_negative_case
goemotions,domain,domain,llama3.1:8b,PKT_01d0f4cd0379b123,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,domain,domain,llama3.1:8b,PKT_01d4e31b5e335054,source_concentration,hidden_source_concentration,valid,False,
goemotions,domain,domain,llama3.1:8b,PKT_01dc6e9edf37123a,source_concentration,hidden_source_concentration,valid,False,
goemotions,domain,domain,llama3.1:8b,PKT_01df0589e9ed87c7,contextual_flattening,contextual_flattening,valid,True,contextual_flattening
goemotions,domain,domain,llama3.1:8b,PKT_01e0b758a7343e4e,source_concentration,hidden_source_concentration,valid,False,
goemotions,domain,domain,llama3.1:8b,PKT_01f73c69b0539cf9,source_concentration,hidden_source_concentration,valid,False,
goemotions,domain,domain,llama3.1:8b,PKT_01fbe83f43b5f960,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,domain,domain,llama3.1:8b,PKT_01fd14a7328b2988,contextual_flattening,contextual_flattening,valid,True,contextual_flattening
goemotions,domain,domain,llama3.1:8b,PKT_020c29c44869cab9,contextual_flattening,contextual_flattening,valid,True,contextual_flattening
goemotions,domain,domain,llama3.1:8b,PKT_021d1ef35686eeee,source_concentration,hidden_source_concentration,valid,False,
goemotions,domain,domain,llama3.1:8b,PKT_022322af119a7731,contextual_flattening,contextual_flattening,valid,True,contextual_flattening
goemotions,domain,domain,llama3.1:8b,PKT_0228c973a230dd6c,counterevidence_loss,lost_negative_case,valid,False,
goemotions,domain,domain,llama3.1:8b,PKT_022a11d4f4861770,unsupported_abstraction,unsupported_abstraction,valid,False,
goemotions,domain,domain,llama3.1:8b,PKT_022bd4e543446c85,unsupported_evidence,unsupported_inference,valid,False,
goemotions,domain,domain,llama3.1:8b,PKT_023432d7aeab4a5e,source_concentration,hidden_source_concentration,valid,False,
goemotions,domain,domain,llama3.1:8b,PKT_02391ca58ecf506b,unsupported_evidence,unsupported_inference,valid,False,unsupported_abstraction
goemotions,domain,domain,llama3.1:8b,PKT_024a1d8bde2829ef,source_concentration,hidden_source_concentration,valid,True,contextual_flattening;hidden_source_concentration;lost_negative_case
goemotions,domain,domain,llama3.1:8b,PKT_0255af118aa35285,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,domain,domain,llama3.1:8b,PKT_026ff420eddebd10,unsupported_evidence,unsupported_inference,valid,False,unsupported_abstraction
goemotions,domain,domain,llama3.1:8b,PKT_0276acac69fd8cbb,source_concentration,hidden_source_concentration,valid,False,
goemotions,domain,domain,llama3.1:8b,PKT_0288397ea2c10469,unsupported_evidence,unsupported_inference,valid,True,unsupported_inference
goemotions,domain,domain,llama3.1:8b,PKT_02a6e39e4b37f78f,unsupported_evidence,unsupported_inference,valid,True,unsupported_inference
goemotions,domain,domain,llama3.1:8b,PKT_02b3259b89a737f2,unsupported_evidence,unsupported_inference,valid,True,unsupported_inference
goemotions,domain,domain,llama3.1:8b,PKT_02b91c02b41bdf68,counterevidence_loss,lost_negative_case,valid,False,contextual_flattening
goemotions,domain,domain,llama3.1:8b,PKT_02bface836cf5283,source_concentration,hidden_source_concentration,valid,False,
goemotions,domain,domain,llama3.1:8b,PKT_02c8fa3f58678a9a,counterevidence_loss,lost_negative_case,valid,False,
goemotions,domain,domain,llama3.1:8b,PKT_02def0ab542325cc,source_concentration,hidden_source_concentration,valid,False,
goemotions,domain,domain,llama3.1:8b,PKT_030d198bd1972a7c,counterevidence_loss,lost_negative_case,valid,False,
goemotions,domain,domain,llama3.1:8b,PKT_0333d1d7aa1779b8,counterevidence_loss,lost_negative_case,valid,False,contextual_flattening
goemotions,generalist,generalist,qwen3:8b,PKT_00005d167f87fb17,source_concentration,hidden_source_concentration,valid,False,lost_negative_case;unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_0010ecd8fd3eca60,contextual_flattening,contextual_flattening,valid,True,contextual_flattening;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_001596e290026e08,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_0017e5c3903b9ad4,contextual_flattening,contextual_flattening,valid,True,contextual_flattening;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_0026a48e20161b6f,unsupported_evidence,unsupported_inference,valid,False,lost_negative_case;unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_00433099784ffadb,counterevidence_loss,lost_negative_case,valid,True,contextual_flattening;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_005093a0fddff098,source_concentration,hidden_source_concentration,valid,False,contextual_flattening;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_0055c57ac3d69401,unsupported_evidence,unsupported_inference,valid,False,
goemotions,generalist,generalist,qwen3:8b,PKT_0056d5f31cab3583,counterevidence_loss,lost_negative_case,valid,True,contextual_flattening;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_005b67a97bcb5979,contextual_flattening,contextual_flattening,valid,True,contextual_flattening;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_005e65fd7f7074cb,unsupported_evidence,unsupported_inference,valid,False,lost_negative_case;unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_006d2babce7c21c3,unsupported_evidence,unsupported_inference,valid,False,unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_00718eb46b52df49,source_concentration,hidden_source_concentration,valid,True,hidden_source_concentration;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_008417d0761ed618,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_008a039a6610db69,unsupported_evidence,unsupported_inference,valid,False,
goemotions,generalist,generalist,qwen3:8b,PKT_0091d5eccea35fb4,contextual_flattening,contextual_flattening,valid,True,contextual_flattening;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_0092d303126ba068,unsupported_evidence,unsupported_inference,valid,False,lost_negative_case;unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_009c2ee513296351,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_00a398a6e7072686,unsupported_evidence,unsupported_inference,valid,False,unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_00a4a122feec7645,unsupported_evidence,unsupported_inference,valid,False,unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_00a4f8a32802907f,contextual_flattening,contextual_flattening,valid,True,contextual_flattening;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_00b836ae022278cc,counterevidence_loss,lost_negative_case,valid,True,contextual_flattening;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_00bf672224e98002,contextual_flattening,contextual_flattening,valid,True,contextual_flattening;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_00c12d0366996e50,unsupported_evidence,unsupported_inference,valid,False,lost_negative_case;unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_00c1bf38e75c46fd,counterevidence_loss,lost_negative_case,valid,True,lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_00ca29dabb31c5dd,counterevidence_loss,lost_negative_case,valid,True,lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_00ca3c08c22e6626,contextual_flattening,contextual_flattening,valid,True,contextual_flattening;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_00caa4dc4336ec99,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_00cf774b6a88aa26,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_00dbff09dd40ac96,unsupported_evidence,unsupported_inference,valid,False,lost_negative_case;unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_00df1ff4209f58fd,counterevidence_loss,lost_negative_case,valid,True,contextual_flattening;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_00e2aa7e06a2cc18,contextual_flattening,contextual_flattening,valid,True,contextual_flattening;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_00e64d53d8ad922c,contextual_flattening,contextual_flattening,valid,True,contextual_flattening;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_00eed6398f7d64d9,unsupported_evidence,unsupported_inference,valid,False,lost_negative_case;unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_00f10e3fd53ee0ab,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_010189f8da439eb4,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_0114161b87c47333,contextual_flattening,contextual_flattening,valid,True,contextual_flattening;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_0114b902a8695d11,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_01173b64772c494d,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_01190686ff80d28e,unsupported_evidence,unsupported_inference,valid,False,lost_negative_case;unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_011f8ee86e97218d,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_011ff59ef6ec40ba,contextual_flattening,contextual_flattening,valid,True,contextual_flattening;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_01225f9ea4591ecb,counterevidence_loss,lost_negative_case,valid,True,lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_0129f6438df68cb1,counterevidence_loss,lost_negative_case,valid,True,lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_012a892af8ab07b2,counterevidence_loss,lost_negative_case,valid,True,contextual_flattening;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_012b5f36ac59d296,source_concentration,hidden_source_concentration,valid,True,hidden_source_concentration
goemotions,generalist,generalist,qwen3:8b,PKT_0140642cdc127af3,counterevidence_loss,lost_negative_case,valid,True,contextual_flattening;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_0141243c61be6d35,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_014907b640301302,contextual_flattening,contextual_flattening,valid,True,contextual_flattening;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_014ba6a5ab27073f,source_concentration,hidden_source_concentration,valid,True,hidden_source_concentration
goemotions,generalist,generalist,qwen3:8b,PKT_014ed29fd632d69d,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_014f863a5357dad9,counterevidence_loss,lost_negative_case,valid,True,lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_01504567dc114f63,source_concentration,hidden_source_concentration,valid,True,hidden_source_concentration
goemotions,generalist,generalist,qwen3:8b,PKT_015a446078b3ad1a,source_concentration,hidden_source_concentration,valid,False,lost_negative_case;unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_016561ebeb8bfde2,source_concentration,hidden_source_concentration,valid,True,hidden_source_concentration
goemotions,generalist,generalist,qwen3:8b,PKT_0167c66ee79066fb,contextual_flattening,contextual_flattening,valid,True,contextual_flattening;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_01718de685b1fd5f,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_017449cee52eebde,unsupported_evidence,unsupported_inference,valid,False,lost_negative_case;unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_0183d464274c6638,counterevidence_loss,lost_negative_case,valid,True,lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_018a3d52fcce28ed,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_018c68be09b20b9f,counterevidence_loss,lost_negative_case,valid,True,contextual_flattening;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_018e6fc12bd9e0ac,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_01906b452d3a0088,contextual_flattening,contextual_flattening,valid,True,contextual_flattening;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_01941e397d9a4d2a,source_concentration,hidden_source_concentration,valid,False,lost_negative_case;unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_01a014b0777209a7,contextual_flattening,contextual_flattening,valid,True,contextual_flattening;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_01ab5ee2a10e6271,counterevidence_loss,lost_negative_case,valid,True,contextual_flattening;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_01ac39b72feeb919,contextual_flattening,contextual_flattening,valid,True,contextual_flattening;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_01ac7a8f4dc9767b,unsupported_evidence,unsupported_inference,valid,False,lost_negative_case;unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_01acee65328ca30c,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_01ae758a48f01868,source_concentration,hidden_source_concentration,valid,True,hidden_source_concentration
goemotions,generalist,generalist,qwen3:8b,PKT_01c8d1f29e51e32a,counterevidence_loss,lost_negative_case,valid,True,lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_01d0f4cd0379b123,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_01d4e31b5e335054,source_concentration,hidden_source_concentration,valid,False,lost_negative_case;unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_01dc6e9edf37123a,source_concentration,hidden_source_concentration,valid,True,hidden_source_concentration
goemotions,generalist,generalist,qwen3:8b,PKT_01df0589e9ed87c7,contextual_flattening,contextual_flattening,valid,True,contextual_flattening;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_01e0b758a7343e4e,source_concentration,hidden_source_concentration,valid,True,hidden_source_concentration
goemotions,generalist,generalist,qwen3:8b,PKT_01f73c69b0539cf9,source_concentration,hidden_source_concentration,valid,False,contextual_flattening;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_01fbe83f43b5f960,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_01fd14a7328b2988,contextual_flattening,contextual_flattening,valid,True,contextual_flattening;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_020c29c44869cab9,contextual_flattening,contextual_flattening,valid,True,contextual_flattening;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_021d1ef35686eeee,source_concentration,hidden_source_concentration,valid,False,lost_negative_case;unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_022322af119a7731,contextual_flattening,contextual_flattening,valid,True,contextual_flattening;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_0228c973a230dd6c,counterevidence_loss,lost_negative_case,valid,True,contextual_flattening;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_022a11d4f4861770,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_022bd4e543446c85,unsupported_evidence,unsupported_inference,valid,False,lost_negative_case;unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_023432d7aeab4a5e,source_concentration,hidden_source_concentration,valid,False,lost_negative_case;unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_02391ca58ecf506b,unsupported_evidence,unsupported_inference,valid,False,lost_negative_case;unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_024a1d8bde2829ef,source_concentration,hidden_source_concentration,valid,True,hidden_source_concentration;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_0255af118aa35285,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_026ff420eddebd10,unsupported_evidence,unsupported_inference,valid,True,contextual_flattening;unsupported_inference
goemotions,generalist,generalist,qwen3:8b,PKT_0276acac69fd8cbb,source_concentration,hidden_source_concentration,valid,True,hidden_source_concentration
goemotions,generalist,generalist,qwen3:8b,PKT_0288397ea2c10469,unsupported_evidence,unsupported_inference,valid,False,unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_02a6e39e4b37f78f,unsupported_evidence,unsupported_inference,valid,False,unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_02b3259b89a737f2,unsupported_evidence,unsupported_inference,valid,True,lost_negative_case;unsupported_inference
goemotions,generalist,generalist,qwen3:8b,PKT_02b91c02b41bdf68,counterevidence_loss,lost_negative_case,valid,True,lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_02bface836cf5283,source_concentration,hidden_source_concentration,valid,False,lost_negative_case;unsupported_abstraction
goemotions,generalist,generalist,qwen3:8b,PKT_02c8fa3f58678a9a,counterevidence_loss,lost_negative_case,valid,True,contextual_flattening;lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_02def0ab542325cc,source_concentration,hidden_source_concentration,valid,True,hidden_source_concentration
goemotions,generalist,generalist,qwen3:8b,PKT_030d198bd1972a7c,counterevidence_loss,lost_negative_case,valid,True,lost_negative_case
goemotions,generalist,generalist,qwen3:8b,PKT_0333d1d7aa1779b8,counterevidence_loss,lost_negative_case,valid,True,contextual_flattening;lost_negative_case
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_00005d167f87fb17,source_concentration,hidden_source_concentration,valid,True,hidden_source_concentration
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_0010ecd8fd3eca60,contextual_flattening,contextual_flattening,valid,True,contextual_flattening
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_001596e290026e08,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_0017e5c3903b9ad4,contextual_flattening,contextual_flattening,valid,True,contextual_flattening
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_0026a48e20161b6f,unsupported_evidence,unsupported_inference,valid,False,lost_negative_case;unsupported_abstraction
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_00433099784ffadb,counterevidence_loss,lost_negative_case,valid,True,lost_negative_case
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_005093a0fddff098,source_concentration,hidden_source_concentration,valid,True,hidden_source_concentration
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_0055c57ac3d69401,unsupported_evidence,unsupported_inference,valid,False,unsupported_abstraction
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_0056d5f31cab3583,counterevidence_loss,lost_negative_case,valid,True,contextual_flattening;lost_negative_case
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_005b67a97bcb5979,contextual_flattening,contextual_flattening,valid,True,contextual_flattening;lost_negative_case
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_005e65fd7f7074cb,unsupported_evidence,unsupported_inference,valid,False,contextual_flattening;unsupported_abstraction
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_006d2babce7c21c3,unsupported_evidence,unsupported_inference,valid,False,lost_negative_case;unsupported_abstraction
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_00718eb46b52df49,source_concentration,hidden_source_concentration,valid,True,hidden_source_concentration
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_008417d0761ed618,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_008a039a6610db69,unsupported_evidence,unsupported_inference,valid,False,
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_0091d5eccea35fb4,contextual_flattening,contextual_flattening,valid,True,contextual_flattening;lost_negative_case
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_0092d303126ba068,unsupported_evidence,unsupported_inference,valid,False,unsupported_abstraction
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_009c2ee513296351,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_00a398a6e7072686,unsupported_evidence,unsupported_inference,valid,False,lost_negative_case;unsupported_abstraction
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_00a4a122feec7645,unsupported_evidence,unsupported_inference,valid,False,lost_negative_case;unsupported_abstraction
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_00a4f8a32802907f,contextual_flattening,contextual_flattening,valid,True,contextual_flattening
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_00b836ae022278cc,counterevidence_loss,lost_negative_case,valid,True,contextual_flattening;lost_negative_case
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_00bf672224e98002,contextual_flattening,contextual_flattening,valid,True,contextual_flattening
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_00c12d0366996e50,unsupported_evidence,unsupported_inference,valid,False,contextual_flattening;unsupported_abstraction
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_00c1bf38e75c46fd,counterevidence_loss,lost_negative_case,valid,True,contextual_flattening;lost_negative_case
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_00ca29dabb31c5dd,counterevidence_loss,lost_negative_case,valid,True,contextual_flattening;lost_negative_case
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_00ca3c08c22e6626,contextual_flattening,contextual_flattening,valid,True,contextual_flattening;unsupported_abstraction
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_00caa4dc4336ec99,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_00cf774b6a88aa26,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_00dbff09dd40ac96,unsupported_evidence,unsupported_inference,valid,False,lost_negative_case;unsupported_abstraction
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_00df1ff4209f58fd,counterevidence_loss,lost_negative_case,valid,True,lost_negative_case
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_00e2aa7e06a2cc18,contextual_flattening,contextual_flattening,valid,True,contextual_flattening;lost_negative_case
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_00e64d53d8ad922c,contextual_flattening,contextual_flattening,valid,True,contextual_flattening;lost_negative_case
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_00eed6398f7d64d9,unsupported_evidence,unsupported_inference,valid,True,contextual_flattening;unsupported_inference
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_00f10e3fd53ee0ab,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_010189f8da439eb4,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_0114161b87c47333,contextual_flattening,contextual_flattening,valid,True,contextual_flattening
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_0114b902a8695d11,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_01173b64772c494d,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_01190686ff80d28e,unsupported_evidence,unsupported_inference,valid,False,lost_negative_case;unsupported_abstraction
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_011f8ee86e97218d,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_011ff59ef6ec40ba,contextual_flattening,contextual_flattening,valid,True,contextual_flattening
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_01225f9ea4591ecb,counterevidence_loss,lost_negative_case,valid,True,lost_negative_case
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_0129f6438df68cb1,counterevidence_loss,lost_negative_case,valid,True,lost_negative_case
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_012a892af8ab07b2,counterevidence_loss,lost_negative_case,valid,True,contextual_flattening;lost_negative_case
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_012b5f36ac59d296,source_concentration,hidden_source_concentration,valid,True,hidden_source_concentration
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_0140642cdc127af3,counterevidence_loss,lost_negative_case,valid,True,contextual_flattening;lost_negative_case
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_0141243c61be6d35,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_014907b640301302,contextual_flattening,contextual_flattening,valid,True,contextual_flattening
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_014ba6a5ab27073f,source_concentration,hidden_source_concentration,valid,True,hidden_source_concentration
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_014ed29fd632d69d,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_014f863a5357dad9,counterevidence_loss,lost_negative_case,valid,True,lost_negative_case
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_01504567dc114f63,source_concentration,hidden_source_concentration,valid,True,hidden_source_concentration
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_015a446078b3ad1a,source_concentration,hidden_source_concentration,valid,True,hidden_source_concentration
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_016561ebeb8bfde2,source_concentration,hidden_source_concentration,valid,True,hidden_source_concentration
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_0167c66ee79066fb,contextual_flattening,contextual_flattening,valid,True,contextual_flattening
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_01718de685b1fd5f,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_017449cee52eebde,unsupported_evidence,unsupported_inference,valid,False,lost_negative_case;unsupported_abstraction
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_0183d464274c6638,counterevidence_loss,lost_negative_case,valid,True,lost_negative_case
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_018a3d52fcce28ed,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_018c68be09b20b9f,counterevidence_loss,lost_negative_case,valid,False,contextual_flattening;unsupported_abstraction
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_018e6fc12bd9e0ac,unsupported_abstraction,unsupported_abstraction,valid,True,unsupported_abstraction
goemotions,qualitative_methods,qualitative_methods,qwen3:8b,PKT_01906b452d3a0088,contextual_flattening,contextual_flattening,valid,True,contextual_flattening
